masked_word,target,original_word,wrong_guesses
____________t_e_,i,inflammabilities,"['o', 'r', 'c', 'p', 'u']"
__uit_m____n__u_,e,equitemporaneous,"['l', 'h', 'c', 'f']"
_n_i_____n_i____,e,undifferentiated,"['l', 'o', 's', 'y', 'c']"
i_t_r___tio_i_t_,n,interventionists,"['a', 'c', 'd']"
__mon___a__on___,t,demonstrationist,"['z', 'u', 'l', 'y']"
_pi_____pa_h__ic,s,spinosympathetic,"['r', 'l', 'g', 'd']"
p__b_______a___s,e,prebeneficiaries,"['o', 't', 'u']"
over_tri_entne__,s,overstridentness,['g']
pres_a_dardizi__,n,prestandardizing,"['u', 'c']"
_r___________d_l,a,brachypinacoidal,"['t', 'e', 's', 'u', 'm']"
__tra___ti___ta_,n,extracontinental,"['u', 'm', 'p']"
nont_mp__at_n_ss,e,nontemperateness,['i']
non_nonymo__n___,s,nonanonymousness,"['i', 'g', 't']"
____________l_u_,s,oppositisepalous,"['r', 'c', 'n', 'h', 'm']"
c___ic___a______,e,coppicefeathered,"['u', 's', 'l', 'n']"
pa_c_____c______,r,parchmentcolored,"['i', 's', 'u', 'y']"
______mm_d_____y,i,quasiimmediately,"['o', 'c', 'n', 'r', 'g']"
i__bu__r_l_e___e,y,isobutyraldehyde,"['n', 'c', 'g']"
mu__le_ea_e_ness,d,muddleheadedness,['b']
meur__ee_m__e__e,l,meurtheetmoselle,"['n', 'c', 'i', 'a']"
_th__w__l_li____,r,otherworldliness,"['a', 'y', 'm', 'g']"
st___o___vi_____,r,sternoclavicular,"['y', 'p', 'g']"
p____d__t_______,o,periodontoclasia,"['u', 'y', 'm', 'h', 'g']"
__c_op_og______g,r,microprogramming,"['t', 'e', 's']"
n_n___n_______l_,r,nontransportable,"['i', 'y', 'c', 'u']"
terr_tor_a____ng,i,territorializing,"['s', 'f']"
___s_con_en_____,l,quasicongenially,"['t', 'v', 'r', 'd']"
sub_rian_ulari__,t,subtriangularity,['e']
hal_aristot_lia_,e,halfaristotelian,['y']
irre__ai_a_i_i__,l,irreclaimability,"['n', 's', 'p']"
_nchi__l____n___,s,unchivalrousness,"['t', 'm', 'd']"
__schol_stic_lly,a,unscholastically,"['m', 'd']"
__o___a________g,l,clothcalendering,"['s', 'p', 'u', 'z']"
t_____st___g_lus,r,trichostrongylus,"['a', 'e', 'm']"
s__e____e____e_e,c,scheuchzeriaceae,"['p', 'o', 'n', 'l']"
________ab____ss,e,inextirpableness,"['u', 'o', 'c', 'd', 'v']"
hemi_ter_l_gi_al,o,hemipterological,"['n', 's']"
quas_____ss_v___,e,quasiexcessively,"['r', 'p', 'o', 'g']"
___hal__atha_t__,c,cephalocathartic,"['n', 'm', 's']"
___bustibilities,m,combustibilities,['n']
___e__ocu__e__e_,s,interlocutresses,"['p', 'a', 'd', 'm']"
pinna__pec_ina_e,t,pinnatopectinate,"['r', 's']"
_upra_entenar_an,i,supracentenarian,['m']
______t_nt____z_,a,desubstantialize,"['r', 'o', 'c', 'p']"
__e___l____e__ee,r,vierwaldsttersee,"['o', 'c', 'u', 'n']"
un_en_urablene__,s,uncensurableness,['t']
__be_e_______e__,n,unbeneficialness,"['t', 'r', 'o', 'p', 'd']"
mic_ocosmog__p_y,r,microcosmography,"['l', 'd']"
p___d__ff_______,l,pseudoofficially,"['n', 'r', 't', 'g', 'm']"
unin_elli_en_sia,t,unintelligentsia,"['o', 'd']"
s__e_g_h_e_a___g,t,strengthdecaying,"['p', 'u', 'l', 'o']"
u_i_dividualiz_d,n,unindividualized,['o']
____h______l____,y,erythrocytolysis,"['a', 'n', 'p', 'u', 'm']"
so__co__issio___,m,solecommissioned,"['f', 'a', 'b']"
p_ea__o__o_at_o_,c,preaccommodation,"['s', 'l', 'b', 'g']"
non____________y,t,nondestructively,"['a', 'p', 'm', 'b', 'g']"
__l____al_a_e_u_,c,silicicalcareous,"['p', 'n', 'm']"
__ng_eg____n____,l,congregationally,"['s', 'u', 'm', 'd', 'h']"
___ne_os_r_____e,t,magnetostrictive,"['l', 'h', 'p']"
____r_l_s__c_ll_,a,naturalistically,"['o', 'e', 'p', 'g']"
re_rese__a_____y,i,representability,"['o', 'g', 'c', 'v']"
s_mul_____us__ss,e,simultaneousness,"['c', 'r', 'g', 'f']"
_o________ro_s__,n,nonadventurously,"['i', 'c', 'p', 'm', 'f']"
a__ice____i_u___,s,anticensoriously,"['m', 'v', 'f', 'p']"
ad_n_l___ma_____,o,adenolipomatosis,"['r', 'c', 'g', 'b']"
sicu_ophoe_ici__,n,siculophoenician,['t']
_____m______l___,i,transmissibility,"['o', 'e', 'c', 'u', 'p']"
v____u_o_u__u___,l,vesiculopustular,"['n', 'm', 'y', 'd']"
_verc__pens_t_rs,o,overcompensators,"['i', 'l']"
noninh_rit_bn___,e,noninheritabness,"['u', 'w']"
s_r_bbl________l,a,scribblemaniacal,"['t', 'o', 'u']"
joh__y_omel_tely,n,johnnycomelately,"['g', 'r']"
pa_aeon_ographi_,l,palaeontographic,"['d', 'y']"
____ll_c___l____,e,intellectualness,"['o', 'b', 'r', 'p']"
_o_th_a_t_rnmo_t,s,southeasternmost,"['c', 'f']"
__i___i___a__i_t,p,epidemiographist,"['n', 'l', 'c', 'u', 'b']"
___r__r_mm__o__c,a,tetragrammatonic,"['h', 'p', 's']"
_ono_o_y___ono__,d,monocotyledonous,"['h', 'p', 'g', 'i', 'r']"
__m_____l__a____,i,semicivilization,"['r', 'u', 'p', 'd', 'h']"
q_a__a____ma____,i,quasiaffirmative,"['o', 'n', 'l', 'd', 'c']"
_s________s_t_sm,a,pseudoparasitism,"['n', 'h', 'c', 'l']"
_em__________e__,s,semicircularness,"['o', 't', 'p', 'd', 'h']"
___i_gg____i___y,a,antiaggressively,"['c', 'o', 'd', 'm']"
_e__a___nell__an,t,tetractinellidan,"['o', 's', 'm']"
_____n__essi_n_l,o,procongressional,"['t', 'f', 'u', 'd']"
__ter_er__s__e_y,i,interpervasively,"['m', 'o', 'u']"
_r___r___l_gi__l,o,promorphological,"['t', 'e', 'n', 'y']"
___r__r_____r_l_,e,overperemptorily,"['a', 'n', 'c', 's']"
_rip_e_y__e____e,h,triphenylmethane,"['c', 'o', 's', 'd']"
t__h_g__pho__t__,y,tachygraphometry,"['i', 's', 'n', 'l']"
__t__f_s________,a,ultrafashionable,"['c', 'm', 'g', 'd']"
p__fe__i___li_e_,s,professionalizes,"['d', 't', 'c']"
_er____r_me____e,h,perchloromethane,"['i', 's', 'u', 'v', 'd']"
______mi________,n,vacantmindedness,"['o', 'r', 'l', 'u', 'p']"
_en_oriv__omo_or,s,sensorivasomotor,"['l', 'd']"
prere_i__r__i___,s,preregistrations,"['d', 'l', 'c', 'm']"
____r____u______,s,hypersensualness,"['i', 't', 'o', 'c', 'm']"
por_o_raphoma_ia,n,pornographomania,['t']
r_r_pr___ntation,e,rerepresentation,"['m', 'c']"
a__oi______c__a_,l,autointellectual,"['y', 'r', 'd', 'm']"
n_n_u__i_a_i_i_y,l,noncultivability,"['s', 'p', 'e', 'r']"
__t__c__t____t__,n,intracontinental,"['s', 'u', 'm', 'd']"
mesot_o_acot_eca,h,mesothoracotheca,['i']
_l_c_ror_d_c_ion,e,electroreduction,"['a', 'f']"
___p__t___t_l_ty,r,nonprotractility,"['e', 's', 'm', 'u']"
__ossg_a______ss,r,crossgrainedness,"['b', 'l', 't']"
__mi_x___im_nt__,e,semiexperimental,"['c', 'o', 'd']"
u_p_____s___a_ed,o,unprognosticated,"['l', 'm', 'f', 'h']"
_accharime_rica_,t,saccharimetrical,['b']
_ost_y__ot_c___y,l,posthypnotically,"['r', 'm', 'g']"
_en_r_chr_n_l__y,o,dendrochronology,"['t', 'a']"
__a_o_yna_o____r,m,phagodynamometer,"['l', 'c', 's']"
__s__u___b____ss,e,destructibleness,"['a', 'o', 'p', 'm']"
____h______illu_,a,saccharobacillus,"['p', 't', 'm']"
sensati_na_istic,l,sensationalistic,['u']
____su__shu_____,n,pleasureshunning,"['t', 'd', 'o', 'm', 'c']"
n_nalgebrai_all_,c,nonalgebraically,"['t', 'h']"
_h______h___g___,o,phytolithologist,"['a', 'c', 'e', 'r', 'n']"
ph_t_l_mines_ent,o,photoluminescent,['a']
__mi__aka__e_e__,s,unmistakableness,"['o', 'd', 'r']"
_hotoch___g___h_,p,photochemigraphy,"['l', 's', 'n']"
pharyn_o_ran_hii,g,pharyngobranchii,"['t', 'u']"
u_dem_g_e______e,a,undemagnetizable,"['r', 's', 'o', 'v']"
______p__s______,e,overrepresenting,"['a', 'l', 'c', 'h', 'y']"
b__l_g____r_____,e,boulognesurseine,"['a', 't', 'h', 'c']"
__deceivable_e__,n,undeceivableness,['o']
sup____b_t_ous__,i,superambitiously,"['d', 'c', 'h']"
______b_n__b____,c,circumbendibuses,"['a', 'l', 'o', 't']"
s_aa_s___a__s__s,i,staatsozialismus,"['r', 'h', 'e', 'c', 'n']"
dee__remed_tated,p,deeppremeditated,['n']
whol_h__rt_dn___,e,wholeheartedness,['i']
________p__c_ll_,a,histographically,"['e', 'n', 'm', 'd']"
nontran_gr___ion,s,nontransgression,['f']
________r__d____,e,falseheartedness,"['i', 'o', 'u', 'c', 'p']"
o_at_cylind_ical,e,ovatecylindrical,"['h', 'u']"
_____p____v_____,s,irresponsiveness,"['a', 't', 'c', 'u']"
des__h_s__c_____,i,desophistication,"['y', 'l', 'z']"
non_e_i_o_terous,p,nonlepidopterous,['c']
_____er_breeche_,p,slipperybreeched,"['n', 't', 'a', 'u']"
uns_nti__ntali__,e,unsentimentalize,"['y', 'd']"
th_rmo__asticity,l,thermoplasticity,['b']
___e___d_____e__,s,superarduousness,"['i', 't', 'l', 'c']"
_yst_ro_it_iasis,h,hysterolithiasis,"['m', 'd']"
crypt_br_nc_i_t_,a,cryptobranchiata,"['s', 'e']"
___u_________ra_,o,pneumohemothorax,"['l', 'i', 'c', 'd']"
u___plomat_cally,i,undiplomatically,['e']
_ou_____________,s,soundheartedness,"['i', 'c', 'l', 'g', 'b']"
p____o__p__l____,i,pseudosyphilitic,"['a', 'n', 'r', 'm']"
a_____ath_______,l,anglocatholicism,"['e', 'r', 'p', 'u', 'y']"
r_pr_s_n___iv_ly,e,representatively,['o']
___r______t_t___,n,nonresuscitation,"['p', 'm', 'd', 'l', 'g']"
pe_iste_____phae,r,peristeromorphae,"['g', 'n']"
p__ur_p_r___n___,e,pleuroperitoneal,"['s', 'd', 'c']"
n_nc_ngr___sness,o,noncongruousness,['i']
s_mplem_n_e_ness,d,simplemindedness,"['a', 'u']"
cystora__ogra_hy,d,cystoradiography,['m']
______g_s_______,l,antilogistically,"['e', 'r', 'p', 'h']"
su__rr_s__nsibl_,e,superresponsible,"['y', 'a']"
_p_t_alm_rr_a_ia,h,ophthalmorrhagia,"['e', 's']"
t__t________t_o_,n,tintinnabulation,"['r', 'e', 'c', 's']"
ph_t_m__ph__enic,o,photomorphogenic,['a']
i__t_yo__it_i_a_,h,ichthyornithidae,"['l', 'p', 's']"
s____o_____i__ss,e,stepmotherliness,"['a', 'c', 'u', 'd']"
_h_nd_______h_n_,r,thunderbreathing,"['o', 'c', 'p', 's', 'l']"
__ice_r____or_e_,t,twicetransported,"['f', 'l', 'h']"
____omo___o_o_i_,p,pathomorphologic,"['s', 'n', 'e', 'y', 'd']"
ps_udo_n_tomic__,a,pseudoanatomical,['g']
a_tol_mi__sc__c_,e,autoluminescence,"['d', 'y']"
____sp_____i_i_g,n,transpatronizing,"['e', 'l', 'u']"
w_lldisp_s_dn_ss,e,welldisposedness,['a']
____opo________y,l,metropolitically,"['n', 's', 'd', 'h', 'g']"
p_at_st_nc_pha__,l,platystencephaly,['o']
u_gratu_tous__ss,n,ungratuitousness,"['l', 'm']"
p_o_e_y__op_e_o_,t,protelytropteron,"['h', 'c', 's', 'm']"
_r__________a___,l,criminologically,"['t', 'e', 'p', 's']"
megaphotog_aph__,i,megaphotographic,['y']
_______e_m_____l,a,apophthegmatical,"['r', 'n', 's', 'd']"
_o_r_t__ti______,n,nonretentiveness,"['a', 'c', 'u', 'l']"
___iti___rt____x,o,politicoorthodox,"['a', 'n', 'e']"
pre_ecess__a___g,t,prenecessitating,"['o', 'd']"
_l__h_ro_h_mo___,s,blepharophimosis,"['t', 'c', 'y', 'u']"
____r___n___v___,i,discriminatively,"['o', 'p', 'u', 'h']"
n_n___nsmi___n__,t,nontransmittance,"['l', 'u', 'p']"
u___p_e___ve_e__,s,unimpressiveness,"['o', 'c', 'd', 'a']"
_______p__m_____,c,cochlospermaceae,"['i', 't', 'n', 'u', 'y']"
______b____ca___,y,nonsymbiotically,"['r', 'e', 'u', 'p', 'h']"
nu__i_ic_tionist,l,nullificationist,['m']
__t_____t__l____,u,unthoughtfulness,"['a', 'i', 'r', 'c', 'b']"
j____c____gh__ng,i,justiceslighting,"['o', 'r', 'a', 'y']"
s____________io_,e,superexpectation,"['l', 'f', 'm', 'd', 'g']"
___omme___r__el_,u,uncommensurately,"['i', 'v', 'd', 'g']"
ar____p____pa___,l,archiepiscopally,"['t', 'n', 'm', 'u']"
____u_om_______y,l,telautomatically,"['r', 'n', 'p']"
_up__indignantly,r,superindignantly,['o']
s_p____s_st__t_y,i,superinsistently,"['a', 'c', 'o', 'd']"
___i_____b_i_h__,s,undisestablished,"['r', 'o', 'c', 'p', 'm']"
n_nc_rr_b_r_ting,o,noncorroborating,"['u', 'e']"
_r_barbarousn_ss,e,prebarbarousness,['c']
_o__emo_strat_o_,n,nondemonstration,"['u', 'g']"
dis_olou_i_ation,r,discolourization,"['b', 'p']"
occ___to_tl__t_l,a,occipitoatlantal,"['s', 'e', 'u']"
___rf__t_fu_n_ss,e,overfaithfulness,"['c', 'w', 'p', 'm']"
we__herpr__fness,o,weatherproofness,"['l', 'i']"
____r__________y,i,impermissibility,"['a', 'n', 'o', 'c', 'u']"
p__u__l___u_____,i,pseudolinguistic,"['r', 'a', 'm', 'b', 'h']"
__p_r_nep_r_t___,o,laparonephrotomy,"['i', 's', 'u']"
____co____co_o__,a,malacostracology,"['e', 'i', 'n', 'u', 'h']"
_el_depre_i__i__,a,selfdepreciating,"['o', 'v', 'm']"
_______zy______c,l,maxillozygomatic,"['n', 'e', 'h', 'r']"
_o_se_si_ive_ess,n,nonsensitiveness,"['a', 'c']"
non___tat_veness,i,nonimitativeness,"['c', 'p']"
____mp_d_m__t_r_,n,nonimpedimentary,"['c', 's', 'u', 'l']"
_____oi_________,d,turquoisestudded,"['n', 'a', 'l', 'c', 'p']"
t_tip_tenti_lity,o,totipotentiality,['u']
preterit_pre_ent,o,preteritopresent,['m']
_vergener__sness,o,overgenerousness,['a']
u_trae_peditiou_,l,ultraexpeditious,['n']
pa_t_graphicall_,n,pantographically,['s']
_n__no_in_tion__,a,undenominational,"['c', 'r', 's', 'f']"
u__e______u__e__,s,unperfidiousness,"['t', 'c', 'a', 'l']"
u__a__ui_a_i_e__,n,unsanguinariness,"['l', 't', 'v', 'y']"
u______u______ve,n,unconglutinative,"['s', 'r', 'm', 'p', 'd']"
_e__i____sp__iu_,m,helminthosporium,"['c', 'a', 'd']"
a___o___d_______,e,acknowledgements,"['i', 'r', 'p', 'u', 'h']"
________i_u_____,s,nonfacetiousness,"['r', 'l', 'p', 'm', 'd']"
__t__ed__ev_____,a,antimediaevalism,"['r', 'o', 'c']"
_emiinte_o__eou_,s,semiinterosseous,['c']
___i_t____pt_dl_,n,noninterruptedly,"['c', 'm', 's', 'a']"
i___r__ct__i_ity,e,imperfectability,"['n', 'u', 'o']"
___i_____i__n___,e,alliterativeness,"['o', 'u', 'c', 'p', 'd']"
_o__i_o__o__s___,e,poeticogrotesque,"['n', 'a', 'm', 'h']"
ex_s_en__al_s__c,i,existentialistic,"['o', 'p']"
p_____ht_o__n___,s,prerighteousness,"['l', 'a', 'd']"
un_ormida_l_n_ss,e,unformidableness,"['y', 'w']"
_i_hyllobothri_m,d,diphyllobothrium,"['s', 'c']"
_e_e___an_e_sh__,r,remembrancership,"['d', 'l', 'g']"
s_p_r____ss_t__s,e,supernecessities,"['o', 'a', 'm', 'l']"
__asm__ranc__a__,e,elasmobranchiate,"['u', 'q', 'p', 'y']"
__eu_de_st__d___,n,preunderstanding,"['o', 'l', 'h', 'm']"
o_ere_thu_ia_tic,s,overenthusiastic,"['m', 'l']"
_e___t__________,i,sensationalizing,"['r', 'c', 'm', 'p']"
________pl___bl_,i,nondisciplinable,"['t', 'r', 'm', 'u', 'y']"
q___i_ffici__t__,e,quasiefficiently,"['d', 'o', 'r']"
sel_scr_t_n_z_ng,i,selfscrutinizing,['o']
p__c__p_nn_c___m,y,psychopannychism,"['r', 'e', 'u', 'l']"
b_ut_lit__i_ni_m,a,brutalitarianism,"['o', 'e']"
sel_regar_lessly,d,selfregardlessly,"['t', 'p']"
_p_c_r_p_r_m___r,e,spectropyrometer,"['a', 'i', 'h']"
_e_ori_liz_tion_,m,memorializations,['d']
_r__hros__oph___,i,erythrosinophile,"['c', 'a', 'b']"
tha_ame_cepha___,l,thalamencephalon,['i']
p_____yb__z_m___,e,phenoxybenzamine,"['r', 't', 's', 'l']"
over_r_s_f__ness,t,overtrustfulness,['i']
a____e____a___al,c,antidemocratical,"['p', 's', 'h', 'u', 'g']"
un_n_t_um_nt___y,l,uninstrumentally,"['c', 'h', 'o']"
p_nt_nencep__li_,a,pantanencephalia,"['o', 's']"
_hane_o_e_halous,p,phanerocephalous,"['m', 'g']"
_upe_________io_,a,superaggravation,"['c', 'l', 'd', 'm']"
s_n_uin_pu_u__n_,r,sanguinopurulent,"['q', 'c', 'd']"
____se_s___s_ess,n,antisensuousness,"['r', 'c', 'p', 'd']"
s_mph_ostemo_o_s,y,symphyostemonous,['r']
he_e___en__sness,o,heterogenousness,"['i', 'c', 'd']"
_r_in_or_orating,p,preincorporating,['f']
u_d_t______d__ss,e,undeterminedness,"['a', 'o', 'h', 'l']"
non____u_in__in_,g,nonagglutinating,"['r', 'c', 'e']"
__c___r_d_n__n_e,a,machairodontinae,"['p', 'u', 'l']"
satis_actio_l_ss,e,satisfactionless,"['p', 'r']"
g___roely_ro_omy,t,gastroelytrotomy,"['h', 'n']"
t_lio_po_if__ou_,e,teliosporiferous,"['a', 'm']"
_u__on_e__ionary,s,subconcessionary,"['t', 'p']"
m_sapprehe_s__le,i,misapprehensible,"['u', 'o']"
__drop_obop_obia,h,hydrophobophobia,['n']
_o___m_ho_io____,n,nonsymphoniously,"['c', 'a', 'e']"
_ut__it__g____e_,r,autolithographer,"['n', 's', 'd']"
b__sh___st_____y,l,bolshevistically,"['r', 'u', 'n']"
p_otoc_lo_op_yll,h,protochlorophyll,"['s', 'n']"
s_bmini___rizing,u,subminiaturizing,"['l', 'e']"
__e_p__e__ulne__,r,overpowerfulness,"['i', 'a', 't', 'c']"
____te_a_itati__,o,counteragitation,"['l', 'b', 's']"
___t___t_t____i_,o,photoautotrophic,"['s', 'e', 'n', 'l', 'm']"
_o__e_____b_l___,i,nonresistibility,"['a', 'c', 'm', 'd']"
wellst_a__htened,i,wellstraightened,"['u', 'c']"
p__i____a_i__is_,o,proinnovationist,"['e', 'l', 'm']"
p__u_____l______,t,pseudostalactite,"['n', 'r', 'm', 'g']"
_r_m_d_t_t_d____,e,premeditatedness,"['u', 'o', 'g']"
__fl_x_l_gically,e,reflexologically,['n']
_n____ng____n___,e,unrevengefulness,"['i', 'a', 't', 'o', 'd']"
_______u_______y,i,distinguishingly,"['a', 'o', 'e', 'r', 'c']"
_icrochrono__t_r,m,microchronometer,"['a', 's']"
____d_mi_i___i__,l,pseudomilitarily,"['n', 'z', 'c', 'f']"
_o__t__________t,n,counterinsurgent,"['a', 'l', 'p', 'm', 'h']"
p_r_p__roc_ntral,e,peripherocentral,['y']
_i_u_der_ta_der_,s,misunderstanders,['o']
semiin__ndes_ent,c,semiincandescent,"['o', 'u']"
ca__o__a__ica__y,r,cartographically,"['n', 'm', 'e', 's']"
spl___p______s_s,a,splenoparectasis,"['h', 'y', 'd', 'u', 'm']"
_ro____terro__te,s,crossinterrogate,"['p', 'l', 'u', 'y']"
_n_____v____n___,e,unbelievableness,"['r', 'o', 't', 'c', 'd']"
hun__e__e__en_e_,r,hundredpercenter,"['s', 'i', 'q', 'g']"
_____s____s____n,i,philosophisation,"['r', 'e', 'c', 'u', 'm']"
sper__g__ifer_us,o,spermogoniferous,"['l', 'a']"
n_n_______na____,r,nonexterminatory,"['l', 'c', 's', 'v', 'u']"
_n_anc_i_ica_i_n,t,unsanctification,"['h', 'l', 'p', 'e']"
___s_ak_s__a__an,e,preshakespearian,"['t', 'o', 'c']"
_enerali_abili_y,t,generalizability,"['s', 'v']"
____a___ab______,l,nonmalleableness,"['i', 't', 'u', 'r']"
_u____o_u_p_ur__,c,succinosulphuric,"['a', 't', 'e', 'm']"
__e_______r____e,i,gneissoidgranite,"['p', 'u', 'c', 'l']"
n_nne____a_____y,i,nonnegotiability,"['c', 'r', 'u', 's']"
_rchit_ctur_li_t,a,architecturalist,['o']
con_ent_on_l_zed,i,conventionalized,['s']
o__r_rama_i_a___,l,overdramatically,"['g', 'b', 'n']"
_u______o__h__ic,s,substratospheric,"['n', 'm', 'l', 'y']"
_h_le___h__l__ty,o,choledochoplasty,"['i', 'b', 'n', 'g']"
____re____tat___,i,nonprecipitation,"['s', 'u', 'g']"
___l____ro____sm,i,philanthropinism,"['e', 'c', 'd']"
s_perc__fide_tl_,n,superconfidently,"['a', 'g']"
___c___m_n_a___t,r,proceremonialist,"['u', 'd', 'h', 'g']"
____g_b__o_s__ss,u,unlugubriousness,"['a', 't', 'd', 'm']"
__llig___hi__ll_,a,calligraphically,"['o', 't', 'e', 'n']"
p____p____ph____,o,prosopographical,"['e', 't', 'n', 'y', 'm']"
_uperna_uralne__,s,supernaturalness,['c']
_uas________ally,i,quasiidentically,"['o', 'r', 'g', 'p']"
___r____r____e__,s,untraitorousness,"['c', 'p', 'l', 'v', 'm']"
h__oh_d_o_hlo___,y,hypohydrochloria,"['e', 's', 'n']"
biop____o_ogi___,l,biopsychological,"['t', 'e', 'm']"
tr__sm_ss_ss____,i,transmississippi,"['e', 'o', 'b', 'l']"
a____ar____sc_p_,o,autolaryngoscopy,"['e', 'h', 'i']"
____c___cr_p__ve,i,anticonscriptive,"['m', 'u', 'l']"
rec_nfi_ur_ti_ns,o,reconfigurations,"['b', 'l']"
__p___n_ener_l__,a,captaingeneralcy,"['o', 's', 'h']"
t_i_hob__n_hi_te,a,trichobranchiate,"['s', 'l']"
ul_rai__iffere__,t,ultraindifferent,"['s', 'h']"
_________i___e__,n,nonapportionment,"['s', 'u', 'l', 'c']"
_n______tf__n___,l,undelightfulness,"['r', 'a', 'o', 'c', 'p']"
a___a______e__a_,i,antiaristotelian,"['c', 'p', 'm', 'h']"
d_o_g____s_s__ng,r,droughtresisting,"['a', 'p', 'l']"
hy_oleucocy_o_i_,s,hypoleucocytosis,"['m', 'n']"
t____q_a_t_____d,r,threequarterbred,"['i', 'c', 'n']"
ne_e__i___i_ni_m,s,necessitarianism,"['o', 'l', 'u']"
_nst_uct__np___f,o,instructionproof,"['e', 'a']"
___at__a_dpa___t,r,greatgrandparent,"['i', 's', 'h']"
___o_tr____t_b_e,a,uncontradictable,"['m', 's', 'p', 'h']"
shor_s_gh_ed_ess,t,shortsightedness,"['a', 'u']"
gl_ss__haryng_al,o,glossopharyngeal,['c']
mi_ro_olorimetr_,c,microcolorimetry,['p']
s_perinstit_ti_n,u,superinstitution,['a']
mic_____h_l_gi__,o,micropathologies,"['n', 'y', 'u']"
c__tr_scriptur_l,a,contrascriptural,"['e', 'b']"
_e_f___________e,l,selfillustrative,"['o', 'n', 'c', 'p', 'd']"
a_tina_tograp_i_,c,actinautographic,['l']
___p___nt__eness,i,complaintiveness,"['r', 'u', 'h']"
_s_e__a___us_ess,t,ostentatiousness,"['p', 'r', 'c', 'l']"
s__bb__d_g___i__,l,slubberdegullion,"['a', 't', 'h']"
_ap___o__p_a____,i,tapeinocephalism,"['r', 'u', 'y', 'd']"
nonrea_i__ica__y,l,nonrealistically,['b']
___e_te__e_t__al,r,underterrestrial,"['c', 'p', 'o', 'b']"
th_______t_m____,o,thyroidectomized,"['a', 'n', 's', 'l', 'p']"
cz_c_oslo_akians,v,czechoslovakians,"['y', 'm']"
_a____bl_______a,r,dacryoblenorrhea,"['s', 'i', 't', 'u', 'm']"
__n_l___ns__ol_r,a,gentlemanscholar,"['i', 'p', 'd', 'u']"
s___im___a_i_i_s,t,sentimentalities,"['r', 'u', 'b', 'c']"
n_o_x______on__t,s,neoexpressionist,"['a', 'c', 'l', 'u']"
__d__l___a__l___,i,undeflectability,"['r', 'o', 's', 'g']"
l__i_a__a__rica_,n,lusitanoamerican,"['g', 'h', 'd', 'p']"
_ns________sn_ss,u,unsulfureousness,"['i', 't', 'c', 'p']"
_n__r_r_____k_ng,i,intertrafficking,"['p', 'u', 'o', 'l']"
_e_e__omed_____y,r,cerebromedullary,"['t', 'i', 'n', 's']"
c_u_____________,r,counternarrative,"['s', 'l', 'p', 'm']"
un_ic___i_li_in_,r,unpictorialising,"['z', 'd', 'e']"
__i_oo_io_o_i___,l,epizootiological,"['h', 'b', 's', 'r', 'm']"
_el_i_terrupti_g,n,selfinterrupting,['d']
ur___r_c___s____,o,ureterocolostomy,"['i', 'a', 'n', 'h']"
s_bcl_v_oj_g_l_r,u,subclaviojugular,"['e', 'n']"
__nspirat_ria__y,l,conspiratorially,['u']
ly_phad___ctasis,e,lymphadenectasis,"['o', 'r']"
p_oto_eliogr_p__,h,photoheliography,"['c', 'm']"
_o_sha_espearea_,n,nonshakespearean,['l']
st_t__rovision_d,e,stateprovisioned,['u']
_e__co_____cate_,l,wellcommunicated,"['f', 's', 'r', 'p']"
_o______uou_____,s,contemptuousness,"['i', 'r', 'a', 'l', 'f']"
__r______n____l_,a,circumstantiable,"['o', 'y', 'p', 'h']"
ele_____e______e,c,electrodesiccate,"['n', 'm', 'p', 'u', 'v']"
__t_m__t________,s,antimysticalness,"['o', 'r', 'u', 'p', 'h']"
______ala_l_____,e,unrepealableness,"['i', 'o', 't', 'c']"
_____u_____a____,i,insolubilization,"['e', 'r', 'c', 'p']"
_____________gl_,n,unentertainingly,"['o', 's', 'c', 'p', 'd']"
__o_choc_____o__,r,bronchocavernous,"['i', 't', 'l', 'p', 'y']"
no_ence____oce_e,l,notencephalocele,"['r', 's', 'm']"
sub_____um_____y,t,subintegumentary,"['l', 'c', 'o', 'p']"
ov_r_on__rv____m,s,overconservatism,"['u', 'f', 'd', 'p']"
_h____hr______h_,o,theanthroposophy,"['g', 'c', 'l', 'i', 'm']"
__r___r_i_______,e,unreversibleness,"['o', 't', 'a', 'c']"
so__complexio_ed,u,sourcomplexioned,['t']
___a__l_t__at___,i,isoagglutinative,"['r', 'c', 'm', 'z', 'd']"
en__z_____i____y,o,entozoologically,"['h', 'r', 'd']"
imp__su____i_it_,a,impersuadability,"['o', 'n', 'c', 'g']"
sh_rpsigh_e_ness,t,sharpsightedness,['o']
_o_o__t_o_______,n,monophthongizing,"['a', 'l', 'e', 's', 'r']"
hexa_etalo__eous,d,hexapetaloideous,['c']
___fu____bb_____,d,selfunscabbarded,"['i', 'o', 't', 'h', 'g']"
_eno_in__ion__i__,a,denominationalism,"['r', 'z', 'b']"
p____sp_ctab_l_ty,e,prerespectability,['o']
__c____as____s___,r,vicetreasurership,"['o', 'n', 'm', 'l']"
___ian_h_o_olo_i_,r,semianthropologic,"['d', 'u', 'y']"
h______tal__at___,o,horizontalization,"['e', 's', 'c']"
_hromo_y_ogra_hi_,p,chromotypographic,['s']
n_n_de_l____c_ll_,i,nonidealistically,"['g', 'r', 'h', 'u']"
